customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST471,Female,No,Yes,No,63,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,72.09381972078714,4594.02271470684,Yes
CUST472,Male,Yes,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,61.839510398274385,278.0976039514365,Yes
CUST473,Female,Yes,Yes,No,41,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,No,Bank transfer,48.5826546518041,1913.6129121846204,No
CUST474,Male,No,No,No,45,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,42.878630940765774,1865.7110231908655,No
CUST475,Male,No,Yes,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,91.3815238273655,4468.069519208684,No
CUST476,Male,No,No,No,28,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Credit card,77.94815053199538,2299.748194323065,Yes
CUST477,Female,No,Yes,No,42,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer,85.74124579528855,3378.8799328591767,Yes
CUST478,Male,No,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.07532807016507,4336.413623144567,Yes
CUST479,Male,No,Yes,Yes,1,Yes,No internet service,DSL,Yes,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,69.51341931926376,119.75049741090046,No
CUST480,Male,No,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,61.432712055730384,2461.0567929454105,Yes
CUST481,Male,No,No,Yes,17,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,88.14981462404997,1308.4163132275964,No
CUST482,Male,Yes,Yes,No,35,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,58.10307932824887,2108.780546543183,No
CUST483,Female,No,No,No,46,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.31937165499107,2106.3516521962797,No
CUST484,Male,Yes,No,Yes,42,Yes,No internet service,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card,75.42554744432425,3229.7525292541254,Yes
CUST485,Male,No,No,No,39,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,61.957282264128494,2425.028383878324,No
CUST486,Male,Yes,Yes,No,49,No,No internet service,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,69.99837988048681,3480.977181133465,Yes
CUST487,Female,Yes,Yes,No,62,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,79.2225152021729,4966.9993127487105,Yes
CUST488,Female,No,No,No,38,No,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card,53.41751915728903,2086.4949777978804,No
CUST489,Male,No,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,60.621554531759756,1423.5836394896507,No
CUST490,Male,No,Yes,No,22,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,No,Credit card,58.791779234800465,1283.1517221575473,No
CUST491,Female,No,No,Yes,4,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.73582004906021,353.3862428115466,Yes
CUST492,Male,No,Yes,No,49,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer,65.28639015594459,3226.6530620708118,No
CUST493,Female,No,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.12754383985232,4118.574780741135,No
CUST494,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,41.871194527371685,3083.0101480591875,Yes
CUST495,Female,No,No,No,71,Yes,No internet service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.61589180627396,5716.144514841796,Yes
CUST496,Female,No,Yes,No,2,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,73.5621478690327,192.4132058048579,No
CUST497,Male,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,48.29523269749901,2512.3179798197784,No
CUST498,Female,No,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,103.45986909656983,3254.8311075585775,No
CUST499,Male,Yes,No,No,40,Yes,Yes,No,No,Yes,No,No,No,No,Two year,No,Electronic check,71.74388845017124,2742.518363950662,No
CUST500,Male,No,No,No,48,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,52.52779218788717,2433.334341807238,No
CUST501,Male,Yes,No,Yes,51,Yes,No internet service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card,64.94295458653701,3531.5610449381707,Yes
CUST502,Male,No,Yes,No,43,Yes,No internet service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,57.62854181386724,2392.4152898629077,Yes
CUST503,Female,No,No,No,55,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,No,Bank transfer,95.87754322112005,5341.682556119237,Yes
CUST504,Male,No,No,No,49,Yes,No internet service,DSL,Yes,No,No,No internet service,No,No,Two year,No,Electronic check,83.66361544724421,3980.8724230460803,No
CUST505,Male,No,Yes,No,57,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,74.08070191751261,4376.715258465454,No
CUST506,Female,No,No,Yes,15,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.33691861104393,1434.833382940508,Yes
CUST507,Male,No,Yes,Yes,27,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,44.23538539016157,1204.2889499337566,No
CUST508,Male,No,No,No,68,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,80.51795097982931,5447.831752902164,No
CUST509,Male,No,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.94500886134773,4921.064563001688,Yes
CUST510,Male,No,No,No,30,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,60.39094196556371,1832.31366503451,No
CUST511,Male,No,No,No,36,No,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,60.480253009774216,2286.4848048412273,Yes
CUST512,Female,No,No,No,67,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,83.46356611245835,5670.690956197054,No
CUST513,Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.99777292441783,4051.7106534844547,No
CUST514,Male,No,Yes,No,55,Yes,No internet service,Fiber optic,No internet service,Yes,No,No internet service,No,No,One year,Yes,Electronic check,36.55479635579662,2088.6802050312344,No
CUST515,Female,No,No,No,56,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,101.32841142722887,5758.435376282539,No
CUST516,Female,Yes,Yes,No,68,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer,87.8551739683229,5926.456729471802,Yes
CUST517,Female,No,Yes,Yes,44,Yes,No,No,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,59.36922779685238,2555.400926485351,No
CUST518,Male,No,Yes,No,31,No,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,49.17500940464865,1710.6766924647545,No
CUST519,Male,Yes,No,No,58,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.20891888378597,5142.871272436836,Yes
CUST520,Female,No,No,Yes,53,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.9280199395739,4019.712999308796,Yes
CUST521,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer,79.32814782598085,1728.3459155974253,Yes
CUST522,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,76.41709128230202,1925.0888575983504,Yes
CUST523,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,89.29094884009919,1393.53494795229,No
CUST524,Male,No,No,Yes,37,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,82.11872917400149,2984.0738854463157,Yes
CUST525,Male,No,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,54.32245568652949,1103.5325145376842,No
CUST526,Female,No,Yes,Yes,17,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,53.15082248433153,1005.9067549618478,No
CUST527,Female,No,Yes,Yes,37,Yes,No internet service,DSL,No,No,No internet service,No,No,No,One year,Yes,Electronic check,72.11902429688652,2851.6930040365237,No
CUST528,Female,Yes,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,110.7949276894667,2238.239567934425,Yes
CUST529,Female,No,Yes,No,30,Yes,No internet service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,62.00427565759796,1787.4422397301073,Yes
CUST530,Male,No,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,72.26244032370896,3316.3906881502044,Yes
CUST531,Male,No,Yes,No,18,Yes,No internet service,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,82.89189733923014,1433.5756877730876,Yes
CUST532,Male,No,Yes,No,62,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,56.61579320628626,3289.24577089934,No
CUST533,Male,No,No,Yes,36,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,80.94968230264334,2905.0134167944234,Yes
CUST534,Male,No,Yes,Yes,52,Yes,No internet service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,65.2795724723937,3545.824810451109,No
CUST535,Male,No,Yes,No,19,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer,89.99793005091972,1669.7972747464828,Yes
CUST536,Male,Yes,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,46.1082461846336,2128.749775501274,Yes
CUST537,Male,No,Yes,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,111.2777454685206,699.0715489305496,Yes
CUST538,Female,No,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,58.75017304320732,2667.627429770617,Yes
CUST539,Female,No,Yes,Yes,68,Yes,No internet service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,75.42930727403726,5099.960953704166,Yes
CUST540,Female,No,No,No,34,No,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card,65.09762481237185,2396.1234699962183,Yes
CUST541,Male,Yes,No,No,66,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,43.42696015097832,2828.5806589240733,No
CUST542,Male,No,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,81.66511265197506,5569.806421344405,Yes
CUST543,Female,No,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.713754166475006,3460.834998976951,Yes
CUST544,Male,No,Yes,Yes,10,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,One year,No,Bank transfer,75.51439611774114,685.9233719370704,No
CUST545,Male,No,Yes,Yes,42,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer,48.89736023228159,2079.2290426108684,No
CUST546,Female,No,No,Yes,41,No,No,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,59.80366932214193,2383.5945057827203,No
CUST547,Female,No,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,59.11101105950196,4189.551368718709,No
CUST548,Male,No,Yes,No,10,Yes,No internet service,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,76.01229927551539,915.7485533184733,Yes
CUST549,Male,No,No,Yes,10,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,71.15687665834379,630.6253972336121,Yes
CUST550,Male,No,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,61.46812612405253,3753.6482301098454,No
CUST551,Male,No,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.60111642872555,3014.355772709712,No
CUST552,Male,No,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,71.29820263663801,1512.4063160386738,Yes
CUST553,Male,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,68.95430749315838,734.7053982799491,No
CUST554,Male,No,No,No,65,Yes,No internet service,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Bank transfer,67.57846625099955,4574.763461303427,Yes
CUST555,Male,Yes,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,104.38680673639186,3029.2868129354774,No
CUST556,Female,No,Yes,No,49,Yes,No internet service,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,76.03872679766144,3870.9365860905828,Yes
CUST557,Female,Yes,Yes,No,9,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,103.48066999600985,992.1199091548608,Yes
CUST558,Female,No,Yes,Yes,17,No,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,63.60988100041957,1110.648892565075,No
CUST559,Male,No,No,Yes,69,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,One year,Yes,Credit card,64.03173481575865,4390.326662899548,No
CUST560,Male,No,Yes,No,58,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,54.89159929890115,3005.837740537378,No
CUST561,Male,No,No,No,57,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,71.03814743067079,4083.1369978820417,Yes
CUST562,Female,Yes,No,No,62,Yes,No internet service,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,58.486735573679994,3663.1217160654287,No
CUST563,Female,No,No,No,52,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Bank transfer,55.636846503048446,3132.4840924835057,No
CUST564,Female,No,Yes,No,61,Yes,No internet service,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,26.99398331165265,1565.738704529217,Yes
CUST565,Female,No,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,94.31690317967168,3579.8035827301806,Yes
CUST566,Male,No,Yes,No,38,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,One year,Yes,Mailed check,57.334706233284216,2037.2180506164432,No
CUST567,Female,No,Yes,No,43,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,94.49942863162302,4254.422215131979,No
CUST568,Female,No,Yes,No,63,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Credit card,63.075049081099294,3919.9933379056356,No
CUST569,Male,No,Yes,No,19,Yes,No internet service,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,Yes,Mailed check,77.89169786142631,1643.601280199145,No
CUST570,Female,No,Yes,No,50,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,66.48597925549429,3325.049747691203,No
CUST571,Female,No,No,No,33,Yes,No,DSL,No,No,No internet service,Yes,No,No,One year,No,Bank transfer,73.2940102796789,2301.739980983294,No
CUST572,Male,No,No,Yes,13,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,44.81927672663005,822.8087522701298,Yes
CUST573,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.64700263977873,5654.247367393393,Yes
CUST574,Male,Yes,Yes,No,43,Yes,No,No,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,57.66319364519055,2457.975312395409,No
CUST575,Male,No,No,Yes,49,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,83.51353271221525,4211.778834833858,Yes
CUST576,Male,No,No,Yes,36,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.78659234964019,1303.0848085702007,Yes
CUST577,Female,No,Yes,No,10,No,No,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card,49.909817063722926,551.6086843875885,Yes
CUST578,Male,No,No,Yes,6,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,72.4356420015655,646.0924502688101,Yes
CUST579,Female,No,Yes,No,57,No,No,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,61.7273400870013,3336.102282576959,No
CUST580,Female,Yes,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,74.13726512736923,31.100598232793693,No
CUST581,Female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card,69.15167224190755,4913.274051060725,No
CUST582,Male,Yes,No,Yes,58,Yes,Yes,No,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,101.55886942929718,5930.553611900677,Yes
CUST583,Female,No,Yes,Yes,21,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card,75.80689829072834,1442.1024972864357,No
CUST584,Female,No,Yes,No,56,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,56.346390029947514,3265.429376141681,Yes
CUST585,Male,No,Yes,No,20,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,57.13527280665666,1004.2295132263488,No
CUST586,Female,Yes,Yes,Yes,54,Yes,No,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,89.08255480926908,4660.481490827513,Yes
CUST587,Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,34.433168356742385,830.7350009941849,No
CUST588,Female,No,Yes,No,28,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,76.18389981417333,2360.6094851239536,Yes
CUST589,Female,No,Yes,Yes,5,Yes,No internet service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,42.68439286348051,518.418891498221,Yes
CUST590,Female,No,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,87.18455071868416,1889.4982266237596,No
CUST591,Female,No,No,Yes,18,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer,56.3553429533525,985.8124083282316,Yes
CUST592,Male,No,Yes,Yes,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.52472003704,3568.419365478792,Yes
CUST593,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card,65.74386557241338,4642.25978244413,No
CUST594,Female,No,No,Yes,57,No,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Credit card,37.26608451464877,2300.134664287101,No
CUST595,Male,No,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,77.80639910988998,1332.143773639597,Yes
CUST596,Female,No,Yes,No,65,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card,50.58267500333747,3431.2096518562557,No
CUST597,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.03700964501438,71.90252124971448,Yes
CUST598,Female,No,No,No,42,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,44.960003636481304,1830.61266767458,Yes
CUST599,Female,No,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,69.84131242708624,1466.3590573265658,No
CUST600,Female,No,Yes,No,40,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer,65.78129021468048,2680.5890922907715,Yes
CUST601,Female,Yes,Yes,Yes,67,No,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,52.948323736385845,3547.1051481642376,Yes
